,Province_State,Lat,Long_,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio,Country_Region,Combined_Key,Last_Update
114,Jiangsu,32.9711,119.455,665.0,0.0,664.0,1.0,0.8259843497702148,0.0,China,"Jiangsu, China",2020-09-20 04:22:56
115,Jiangxi,27.614,115.7221,935.0,1.0,934.0,0.0,2.011617900172117,0.106951871657754,China,"Jiangxi, China",2020-09-20 04:22:56
116,Jilin,43.6661,126.1923,157.0,2.0,155.0,0.0,0.5806213017751479,1.2738853503184713,China,"Jilin, China",2020-09-20 04:22:56
117,Liaoning,41.2956,122.6085,265.0,2.0,262.0,1.0,0.6079376003670567,0.7547169811320755,China,"Liaoning, China",2020-09-20 04:22:56
118,Macau,22.1667,113.55,46.0,0.0,46.0,0.0,7.084094360136879,0.0,China,"Macau, China",2020-09-20 04:22:56
119,Ningxia,37.2692,106.1655,75.0,0.0,75.0,0.0,1.0901162790697674,0.0,China,"Ningxia, China",2020-09-20 04:22:56
120,Qinghai,35.7452,95.9956,18.0,0.0,18.0,0.0,0.2985074626865671,0.0,China,"Qinghai, China",2020-09-20 04:22:56
121,Shaanxi,35.1917,108.8701,399.0,3.0,372.0,24.0,1.0326086956521738,0.7518796992481203,China,"Shaanxi, China",2020-09-20 04:22:56
122,Shandong,36.3427,118.1498,831.0,7.0,815.0,9.0,0.8271125709166915,0.8423586040914561,China,"Shandong, China",2020-09-20 04:22:56
123,Shanghai,31.202,121.4491,972.0,7.0,916.0,49.0,4.00990099009901,0.7201646090534979,China,"Shanghai, China",2020-09-20 04:22:56
124,Shanxi,37.5777,112.2922,203.0,0.0,203.0,0.0,0.5459924690693921,0.0,China,"Shanxi, China",2020-09-20 04:22:56
125,Sichuan,30.6171,102.7103,672.0,3.0,652.0,17.0,0.8056587939096032,0.4464285714285714,China,"Sichuan, China",2020-09-20 04:22:56
126,Tianjin,39.3054,117.323,237.0,3.0,226.0,8.0,1.5192307692307692,1.2658227848101269,China,"Tianjin, China",2020-09-20 04:22:56
127,Tibet,31.6927,88.0924,1.0,0.0,1.0,0.0,0.0290697674418604,0.0,China,"Tibet, China",2020-09-20 04:22:56
128,Xinjiang,41.1129,85.2401,902.0,3.0,899.0,0.0,3.626859670285485,0.3325942350332594,China,"Xinjiang, China",2020-09-20 04:22:56
129,Yunnan,24.974,101.487,206.0,2.0,196.0,8.0,0.4265010351966873,0.9708737864077672,China,"Yunnan, China",2020-09-20 04:22:56
130,Zhejiang,29.1832,120.0934,1282.0,1.0,1272.0,9.0,2.2346173958514903,0.078003120124805,China,"Zhejiang, China",2020-09-20 04:22:56
131,Amazonas,-1.4429,-71.5724,2732.0,115.0,2597.0,20.0,3567.091880034992,4.209370424597363,Colombia,"Amazonas, Colombia",2020-09-20 04:22:56
132,Antioquia,7.1986,-75.3412,102501.0,2187.0,85968.0,14346.0,1599.8028437817914,2.133637720607604,Colombia,"Antioquia, Colombia",2020-09-20 04:22:56
133,Arauca,7.0762,-70.7105,1449.0,34.0,1122.0,293.0,552.6863838519456,2.3464458247066937,Colombia,"Arauca, Colombia",2020-09-20 04:22:56
134,Atlantico,10.6966,-74.8741,66512.0,3016.0,61671.0,1825.0,2623.212544029482,4.5345200866009145,Colombia,"Atlantico, Colombia",2020-09-20 04:22:56
135,Bolivar,8.6704,-74.03,27972.0,754.0,25630.0,1588.0,1351.2325431981876,2.695552695552696,Colombia,"Bolivar, Colombia",2020-09-20 04:22:56
136,Boyaca,5.4545,-73.362,5995.0,117.0,4266.0,1612.0,492.4526194043582,1.95162635529608,Colombia,"Boyaca, Colombia",2020-09-20 04:22:56
137,Caldas,5.2983,-75.2479,4653.0,106.0,3183.0,1364.0,466.1133678268579,2.278100150440576,Colombia,"Caldas, Colombia",2020-09-20 04:22:56
138,Capital District,4.711,-74.0721,250490.0,6408.0,205741.0,38341.0,3379.261648395441,2.5581859555271667,Colombia,"Capital District, Colombia",2020-09-20 04:22:56
139,Caqueta,0.8699,-73.8419,7759.0,274.0,6504.0,981.0,1932.556060066403,3.5313829101688365,Colombia,"Caqueta, Colombia",2020-09-20 04:22:56
140,Casanare,5.7589,-71.5724,1771.0,41.0,1203.0,527.0,421.1612731389,2.3150762281197066,Colombia,"Casanare, Colombia",2020-09-20 04:22:56
141,Cauca,2.705,-76.82600000000002,8192.0,224.0,6257.0,1711.0,559.3763827358093,2.734375,Colombia,"Cauca, Colombia",2020-09-20 04:22:56
142,Cesar,9.3373,-73.6536,17236.0,494.0,12740.0,4002.0,1435.6466157021555,2.866094221397076,Colombia,"Cesar, Colombia",2020-09-20 04:22:56
143,Choco,5.2528,-76.82600000000002,3930.0,154.0,3636.0,140.0,734.8184269276362,3.918575063613232,Colombia,"Choco, Colombia",2020-09-20 04:22:56
144,Cordoba,8.0493,-75.574,22745.0,1480.0,19406.0,1859.0,1274.384617065492,6.506924598812926,Colombia,"Cordoba, Colombia",2020-09-20 04:22:56
145,Cundinamarca,5.026,-74.03,30582.0,898.0,25087.0,4597.0,1047.666029475242,2.9363677980511413,Colombia,"Cundinamarca, Colombia",2020-09-20 04:22:56
146,Guainia,2.5854,-68.5247,547.0,10.0,234.0,303.0,1136.8832356486678,1.828153564899452,Colombia,"Guainia, Colombia",2020-09-20 04:22:56
147,Guaviare,1.0654,-73.2603,628.0,11.0,417.0,200.0,758.7565092367731,1.751592356687898,Colombia,"Guaviare, Colombia",2020-09-20 04:22:56
148,Huila,2.5359,-75.5277,9380.0,282.0,6258.0,2840.0,852.4281479408135,3.0063965884861408,Colombia,"Huila, Colombia",2020-09-20 04:22:56
149,La Guajira,11.3548,-72.5205,7207.0,275.0,5698.0,1234.0,818.4564368129373,3.815734702372693,Colombia,"La Guajira, Colombia",2020-09-20 04:22:56
150,Magdalena,10.4113,-74.4057,14454.0,789.0,12119.0,1546.0,1077.2530717438324,5.4586965545869655,Colombia,"Magdalena, Colombia",2020-09-20 04:22:56
151,Meta,3.272,-73.0877,14066.0,366.0,11374.0,2326.0,1352.8616303204124,2.602019053035689,Colombia,"Meta, Colombia",2020-09-20 04:22:56
152,Narino,1.2892,-77.3579,17412.0,638.0,14545.0,2229.0,1067.8330324201272,3.664139673788192,Colombia,"Narino, Colombia",2020-09-20 04:22:56
153,Norte de Santander,7.9463,-72.8988,14427.0,831.0,11890.0,1706.0,967.1587039925882,5.7600332709503,Colombia,"Norte de Santander, Colombia",2020-09-20 04:22:56
154,Putumayo,0.436,-75.5277,3619.0,160.0,3065.0,394.0,1039.3989350397203,4.421110804089527,Colombia,"Putumayo, Colombia",2020-09-20 04:22:56
155,Quindio,4.461,-75.6674,2531.0,76.0,1571.0,884.0,468.7870436225699,3.0027657052548395,Colombia,"Quindio, Colombia",2020-09-20 04:22:56
156,Risaralda,5.3158,-75.9928,9468.0,195.0,6938.0,2335.0,1003.602921769216,2.0595690747782003,Colombia,"Risaralda, Colombia",2020-09-20 04:22:56
157,San Andres y Providencia,12.5567,-81.7185,841.0,9.0,337.0,495.0,1372.3890339425589,1.070154577883472,Colombia,"San Andres y Providencia, Colombia",2020-09-20 04:22:56
158,Santander,6.6437,-73.6536,27012.0,1158.0,20338.0,5516.0,1236.3393699392675,4.286983562860952,Colombia,"Santander, Colombia",2020-09-20 04:22:56
159,Sucre,8.814,-74.7233,13512.0,559.0,11964.0,989.0,1493.264726262429,4.137063351095323,Colombia,"Sucre, Colombia",2020-09-20 04:22:56
160,Tolima,4.0925,-75.1545,10862.0,277.0,8129.0,2456.0,816.5769173807892,2.5501749217455347,Colombia,"Tolima, Colombia",2020-09-20 04:22:56
161,Valle del Cauca,3.8009,-76.6413,56837.0,2092.0,47119.0,7626.0,1269.8491427172185,3.680700951844748,Colombia,"Valle del Cauca, Colombia",2020-09-20 04:22:56
162,Vaupes,0.8554,-70.812,679.0,5.0,457.0,217.0,1664.3380640733387,0.7363770250368189,Colombia,"Vaupes, Colombia",2020-09-20 04:22:56
163,Vichada,4.4234,-69.2878,397.0,4.0,221.0,172.0,368.24725437815374,1.0075566750629723,Colombia,"Vichada, Colombia",2020-09-20 04:22:56
164,,-11.6455,43.3333,470.0,7.0,450.0,13.0,54.04814885090185,1.4893617021276595,Comoros,Comoros,2020-09-20 04:22:56
165,,-0.228,15.8277,4986.0,89.0,3887.0,1010.0,90.35731916031844,1.784997994384276,Congo (Brazzaville),Congo (Brazzaville),2020-09-20 04:22:56
166,,-4.0383,21.7587,10488.0,268.0,9891.0,329.0,11.710401502861655,2.555301296720061,Congo (Kinshasa),Congo (Kinshasa),2020-09-20 04:22:56
167,,9.7489,-83.7534,63712.0,706.0,23552.0,39454.0,1250.6983550034413,1.1081115017579106,Costa Rica,Costa Rica,2020-09-20 04:22:56
168,,7.54,-5.5471,19269.0,120.0,18392.0,757.0,73.04874939699431,0.6227619492449011,Cote d'Ivoire,Cote d'Ivoire,2020-09-20 04:22:56
169,,45.1,15.2,14725.0,244.0,12353.0,2128.0,358.68547437097885,1.6570458404074704,Croatia,Croatia,2020-09-20 04:22:56
170,,21.521757,-77.78116700000002,5055.0,113.0,4284.0,658.0,44.629393280393714,2.235410484668645,Cuba,Cuba,2020-09-20 04:22:56
171,,35.1264,33.4299,1590.0,22.0,1282.0,286.0,131.69217823004058,1.3836477987421385,Cyprus,Cyprus,2020-09-20 04:22:56
172,,49.8175,15.473,48306.0,499.0,24228.0,23579.0,451.07929026307073,1.0329979712665094,Czechia,Czechia,2020-09-20 04:22:56
173,Faroe Islands,61.8926,-6.9118,431.0,0.0,412.0,19.0,882.0218970633377,0.0,Denmark,"Faroe Islands, Denmark",2020-09-20 04:22:56
174,Greenland,71.7069,-42.6043,14.0,0.0,14.0,0.0,24.660043683505958,0.0,Denmark,"Greenland, Denmark",2020-09-20 04:22:56
175,,56.2639,9.5018,22436.0,635.0,17316.0,4485.0,387.3483025370485,2.8302727758958817,Denmark,Denmark,2020-09-20 04:22:56
176,,,,712.0,13.0,651.0,48.0,,1.8258426966292127,Diamond Princess,Diamond Princess,2020-09-20 04:22:56
177,,11.8251,42.5903,5403.0,61.0,5333.0,9.0,546.8612411715766,1.1290024060707016,Djibouti,Djibouti,2020-09-20 04:22:56
178,,15.415,-61.371,24.0,0.0,18.0,6.0,33.337500520898445,0.0,Dominica,Dominica,2020-09-20 04:22:56
179,,18.7357,-70.1627,107700.0,2044.0,80820.0,24836.0,992.8185205178804,1.8978644382544103,Dominican Republic,Dominican Republic,2020-09-20 04:22:56
180,,-1.8312,-78.1834,125620.0,11084.0,97063.0,17473.0,712.0080076812072,8.82343575863716,Ecuador,Ecuador,2020-09-20 04:22:56
181,,26.820553000000004,30.802498,101900.0,5750.0,88666.0,7484.0,99.57550639153092,5.642787046123651,Egypt,Egypt,2020-09-20 04:22:56
182,,13.7942,-88.8965,27428.0,808.0,21247.0,5373.0,422.8669447647399,2.945894706139711,El Salvador,El Salvador,2020-09-20 04:22:56
183,,1.6508,10.2679,5002.0,83.0,4509.0,410.0,356.5255508790187,1.6593362654938024,Equatorial Guinea,Equatorial Guinea,2020-09-20 04:22:56
184,,15.1794,39.7823,364.0,0.0,305.0,59.0,10.263851476429656,0.0,Eritrea,Eritrea,2020-09-20 04:22:56
185,,58.5953,25.0136,2875.0,64.0,2374.0,437.0,216.7293988341089,2.226086956521739,Estonia,Estonia,2020-09-20 04:22:56
186,,-26.5225,31.4659,5245.0,104.0,4571.0,570.0,452.09125606379786,1.982840800762631,Eswatini,Eswatini,2020-09-20 04:22:56
187,,9.145,40.4897,68131.0,1089.0,27939.0,39103.0,59.26311465083687,1.5983913343411955,Ethiopia,Ethiopia,2020-09-20 04:22:56
188,,-17.7134,178.065,32.0,2.0,26.0,4.0,3.5696596775704896,6.25,Fiji,Fiji,2020-09-20 04:22:56
189,,61.92411,25.748151,8922.0,339.0,7700.0,883.0,161.0260619652543,3.799596503026226,Finland,Finland,2020-09-20 04:22:56
190,French Guiana,4.0,-53.0,9692.0,65.0,9341.0,286.0,3244.922693700993,0.6706562113082954,France,"French Guiana, France",2020-09-20 04:22:56
191,French Polynesia,-17.6797,-149.4068,1271.0,2.0,1028.0,241.0,452.4677469882949,0.1573564122738001,France,"French Polynesia, France",2020-09-20 04:22:56
192,Guadeloupe,16.265,-61.551,3426.0,26.0,837.0,2563.0,856.2281475631488,0.7589025102159953,France,"Guadeloupe, France",2020-09-20 04:22:56
193,Martinique,14.6415,-61.0242,1122.0,18.0,98.0,1006.0,298.98871464165325,1.60427807486631,France,"Martinique, France",2020-09-20 04:22:56
194,Mayotte,-12.8275,45.166244,3541.0,40.0,2964.0,537.0,1297.9586749898283,1.1296243998870377,France,"Mayotte, France",2020-09-20 04:22:56
195,New Caledonia,-20.904305,165.618042,26.0,0.0,26.0,0.0,9.107117212101258,0.0,France,"New Caledonia, France",2020-09-20 04:22:56
196,Reunion,-21.1151,55.5364,3194.0,15.0,2482.0,697.0,356.74873898144546,0.469630557294928,France,"Reunion, France",2020-09-20 04:22:56
197,Saint Barthelemy,17.9,-62.8333,23.0,0.0,16.0,7.0,232.6757713707637,0.0,France,"Saint Barthelemy, France",2020-09-20 04:22:56
198,Saint Pierre and Miquelon,46.8852,-56.3159,11.0,0.0,5.0,6.0,189.8188093183779,0.0,France,"Saint Pierre and Miquelon, France",2020-09-20 04:22:56
199,St Martin,18.0708,-63.0501,330.0,6.0,206.0,118.0,853.6175276132336,1.818181818181818,France,"St Martin, France",2020-09-20 04:22:56
200,,46.2276,2.2137,444978.0,31085.0,76583.0,337913.0,681.5168762483625,6.985738620785747,France,France,2020-09-20 04:22:56
201,,-0.8037,11.6094,8696.0,53.0,7848.0,795.0,390.703625959686,0.6094756209751611,Gabon,Gabon,2020-09-20 04:22:56
202,,13.4432,-15.3101,3504.0,108.0,1992.0,1404.0,144.9932634408424,3.0821917808219177,Gambia,Gambia,2020-09-20 04:22:56
203,,42.3154,43.3569,3306.0,19.0,1481.0,1806.0,82.87427851623455,0.5747126436781609,Georgia,Georgia,2020-09-20 04:22:56
204,Baden-Wurttemberg,48.6616,9.3501,46779.0,1871.0,41228.0,3680.0,422.5923532636833,3.9996579661814073,Germany,"Baden-Wurttemberg, Germany",2020-09-20 04:22:56
205,Bayern,48.7904,11.4979,64465.0,2648.0,56398.0,5419.0,492.9752649765945,4.107655316838596,Germany,"Bayern, Germany",2020-09-20 04:22:56
206,Berlin,52.52,13.405,13064.0,227.0,11667.0,1170.0,358.42588919196686,1.7375995101041029,Germany,"Berlin, Germany",2020-09-20 04:22:56
207,Brandenburg,52.4125,12.5316,4117.0,173.0,3792.0,152.0,163.8987275455359,4.202088899684236,Germany,"Brandenburg, Germany",2020-09-20 04:22:56
208,Bremen,53.0793,8.8017,2192.0,59.0,2015.0,118.0,320.94362109911475,2.6916058394160585,Germany,"Bremen, Germany",2020-09-20 04:22:56
209,Hamburg,53.5511,9.9937,7149.0,269.0,6129.0,751.0,388.28381162287866,3.7627640229402712,Germany,"Hamburg, Germany",2020-09-20 04:22:56
210,Hessen,50.6521,9.1624,17516.0,543.0,15649.0,1324.0,279.54889783585804,3.100022836263987,Germany,"Hessen, Germany",2020-09-20 04:22:56
211,Mecklenburg-Vorpommern,53.6127,12.4296,1105.0,20.0,1014.0,71.0,68.64739776662991,1.8099547511312213,Germany,"Mecklenburg-Vorpommern, Germany",2020-09-20 04:22:56
212,Niedersachsen,52.6367,9.8451,18775.0,669.0,16482.0,1624.0,235.2035365592109,3.5632490013315583,Germany,"Niedersachsen, Germany",2020-09-20 04:22:56
213,Nordrhein-Westfalen,51.4332,7.6616,64692.0,1844.0,58524.0,4324.0,360.7497854054038,2.8504297285599463,Germany,"Nordrhein-Westfalen, Germany",2020-09-20 04:22:56
214,Rheinland-Pfalz,50.1183,7.309,10075.0,247.0,9057.0,771.0,246.6434458696587,2.4516129032258065,Germany,"Rheinland-Pfalz, Germany",2020-09-20 04:22:56
215,Saarland,49.3964,7.023,3275.0,176.0,3003.0,96.0,330.63808607493723,5.374045801526719,Germany,"Saarland, Germany",2020-09-20 04:22:56
216,Sachsen,51.1045,13.2017,6658.0,226.0,5826.0,606.0,163.26882931246854,3.3944127365575247,Germany,"Sachsen, Germany",2020-09-20 04:22:56
217,Sachsen-Anhalt,51.9503,11.6923,2423.0,66.0,2213.0,144.0,109.72136750046757,2.723895996698308,Germany,"Sachsen-Anhalt, Germany",2020-09-20 04:22:56
218,Schleswig-Holstein,54.2194,9.6961,4384.0,161.0,3981.0,242.0,151.34400658401665,3.672445255474453,Germany,"Schleswig-Holstein, Germany",2020-09-20 04:22:56
219,Thuringen,51.011,10.8453,3919.0,189.0,3532.0,198.0,182.86210219093903,4.82265884154121,Germany,"Thuringen, Germany",2020-09-20 04:22:56
220,Unknown,,,2344.0,0.0,0.0,2344.0,,0.0,Germany,"Unknown, Germany",2020-09-20 04:22:56
221,,7.9465,-1.0232,45877.0,297.0,45081.0,499.0,147.64290928973742,0.6473832203500665,Ghana,Ghana,2020-09-20 04:22:56
222,,39.0742,21.8243,14978.0,331.0,1347.0,13300.0,143.70065746552643,2.2099078648684736,Greece,Greece,2020-09-20 04:22:56
223,,12.1165,-61.679,24.0,0.0,24.0,0.0,21.329730978768037,0.0,Grenada,Grenada,2020-09-20 04:22:56
224,,15.7835,-90.2308,85152.0,3105.0,74497.0,7550.0,475.29614887432814,3.646420518602029,Guatemala,Guatemala,2020-09-20 04:22:56
225,,9.9456,-9.6966,10286.0,63.0,9681.0,542.0,78.32302529424055,0.612482986583706,Guinea,Guinea,2020-09-20 04:22:56
226,,11.8037,-15.1804,2303.0,39.0,1127.0,1137.0,117.02247664885842,1.6934433347807207,Guinea-Bissau,Guinea-Bissau,2020-09-20 04:22:56
227,,4.860416000000002,-58.93018000000001,2168.0,64.0,1331.0,773.0,275.6309444046791,2.9520295202952034,Guyana,Guyana,2020-09-20 04:22:56
228,,18.9712,-72.2852,8600.0,221.0,6363.0,2016.0,75.42183828803653,2.569767441860465,Haiti,Haiti,2020-09-20 04:22:56
229,,41.9029,12.4534,12.0,0.0,12.0,0.0,1483.3127317676144,0.0,Holy See,Holy See,2020-09-20 04:22:56
230,,15.2,-86.2419,71143.0,2166.0,21810.0,47167.0,718.2818340715753,3.0445721996542177,Honduras,Honduras,2020-09-20 04:22:56
231,,47.1625,19.5033,16920.0,675.0,4382.0,11863.0,175.14893352725315,3.98936170212766,Hungary,Hungary,2020-09-20 04:22:56
232,,64.9631,-19.0208,2307.0,10.0,2116.0,181.0,676.0439560439562,0.4334633723450369,Iceland,Iceland,2020-09-20 04:22:56
233,Andaman and Nicobar Islands,11.225999,92.968178,3631.0,52.0,3414.0,165.0,870.6682396723544,1.4321123657394657,India,"Andaman and Nicobar Islands, India",2020-09-20 04:22:56
234,Andhra Pradesh,15.9129,79.74,609558.0,5244.0,519891.0,84423.0,1130.8341944263138,0.8602954927997007,India,"Andhra Pradesh, India",2020-09-20 04:22:56
235,Arunachal Pradesh,27.768456,96.384277,7005.0,13.0,5106.0,1886.0,446.0482228751103,0.185581727337616,India,"Arunachal Pradesh, India",2020-09-20 04:22:56
236,Assam,26.357149,92.830441,152858.0,540.0,123687.0,28631.0,429.2915229485945,0.3532690470894556,India,"Assam, India",2020-09-20 04:22:56
237,Bihar,25.679658,85.60484,165218.0,859.0,151750.0,12609.0,132.3862964470027,0.519919137140021,India,"Bihar, India",2020-09-20 04:22:56
238,Chandigarh,30.733839,76.76827800000002,9506.0,113.0,6415.0,2978.0,820.5629306854802,1.1887229118451503,India,"Chandigarh, India",2020-09-20 04:22:56
239,Chhattisgarh,21.264705,82.035366,81617.0,645.0,44392.0,36580.0,277.2671542087029,0.790276535525687,India,"Chhattisgarh, India",2020-09-20 04:22:56
240,Dadra and Nagar Haveli and Daman and Diu,20.194742,73.080901,2859.0,2.0,2639.0,218.0,464.3314212211965,0.0699545295557887,India,"Dadra and Nagar Haveli and Daman and Diu, India",2020-09-20 04:22:56
241,Delhi,28.646519,77.10898,238828.0,4907.0,201671.0,32250.0,1276.4095751134014,2.0546167116083542,India,"Delhi, India",2020-09-20 04:22:56
242,Goa,15.359682,74.057396,27379.0,335.0,21314.0,5730.0,1726.02048857368,1.2235655064100224,India,"Goa, India",2020-09-20 04:22:56
243,Gujarat,22.694884,71.590923,120336.0,3286.0,100974.0,16076.0,188.4006266932294,2.7306874085892834,India,"Gujarat, India",2020-09-20 04:22:56
244,Haryana,29.20004,76.332824,106261.0,1092.0,83878.0,21291.0,376.749372054834,1.0276583130217107,India,"Haryana, India",2020-09-20 04:22:56
245,Himachal Pradesh,31.927213,77.233081,11622.0,111.0,7081.0,4430.0,155.95907382693534,0.9550851832731028,India,"Himachal Pradesh, India",2020-09-20 04:22:56
246,Jammu and Kashmir,33.75943,76.612638,61041.0,966.0,39305.0,20770.0,448.6224048824369,1.5825428810144002,India,"Jammu and Kashmir, India",2020-09-20 04:22:56
247,Jharkhand,23.654536,85.557631,68578.0,602.0,54052.0,13924.0,177.69107218572196,0.8778325410481496,India,"Jharkhand, India",2020-09-20 04:22:56
248,Karnataka,14.70518,76.166436,502982.0,7808.0,394026.0,101148.0,744.4671456667662,1.5523418333061618,India,"Karnataka, India",2020-09-20 04:22:56
249,Kerala,10.450898,76.405749,126381.0,501.0,90085.0,35795.0,354.0139267719107,0.3964203479953474,India,"Kerala, India",2020-09-20 04:22:56
250,Ladakh,34.1526,77.5771,3635.0,48.0,2600.0,987.0,1325.2445413414318,1.3204951856946354,India,"Ladakh, India",2020-09-20 04:22:56
251,Lakshadweep,13.6999972,72.18333259999999,0.0,0.0,0.0,0.0,0.0,,India,"Lakshadweep, India",2020-09-20 04:22:56
252,Madhya Pradesh,23.541513,78.289633,100458.0,1901.0,76952.0,21605.0,117.68886841587172,1.89233311433634,India,"Madhya Pradesh, India",2020-09-20 04:22:56
253,Maharashtra,19.449759,76.108221,1167496.0,31791.0,834432.0,301273.0,948.0720829266996,2.7230071880331925,India,"Maharashtra, India",2020-09-20 04:22:56
254,Manipur,24.738975,93.882541,8607.0,52.0,6629.0,1926.0,278.40448707685,0.6041594051353549,India,"Manipur, India",2020-09-20 04:22:56
255,Meghalaya,25.536934,91.278882,4445.0,32.0,2437.0,1976.0,132.02800359995368,0.7199100112485939,India,"Meghalaya, India",2020-09-20 04:22:56
256,Mizoram,23.309381,92.83822,1548.0,0.0,973.0,575.0,124.9148674514462,0.0,India,"Mizoram, India",2020-09-20 04:22:56
257,Nagaland,26.06702,94.470302,5357.0,15.0,4129.0,1213.0,238.1211675360437,0.2800074668657831,India,"Nagaland, India",2020-09-20 04:22:56
258,Odisha,20.505428,84.418059,171341.0,682.0,137567.0,33092.0,369.61723504710267,0.3980366637290549,India,"Odisha, India",2020-09-20 04:22:56
259,Puducherry,11.882658,78.86498,21913.0,462.0,16715.0,4736.0,1550.219236499517,2.1083375165426914,India,"Puducherry, India",2020-09-20 04:22:56
260,Punjab,30.841465000000003,75.40879,92833.0,2708.0,68463.0,21662.0,307.99194184020746,2.9170661295013627,India,"Punjab, India",2020-09-20 04:22:56
261,Rajasthan,26.583423,73.847973,111290.0,1308.0,92265.0,17717.0,137.33963585979478,1.1753077545152304,India,"Rajasthan, India",2020-09-20 04:22:56
262,Sikkim,27.571671,88.472712,2303.0,24.0,1857.0,422.0,333.646745893885,1.0421189752496742,India,"Sikkim, India",2020-09-20 04:22:56
263,Tamil Nadu,11.006091,78.400624,530908.0,8685.0,475717.0,46506.0,682.0392581739452,1.6358766490616077,India,"Tamil Nadu, India",2020-09-20 04:22:56
264,Telangana,18.1124,79.0193,169169.0,1025.0,137508.0,30636.0,429.7694580752169,0.6059029727668781,India,"Telangana, India",2020-09-20 04:22:56
265,Tripura,23.746783,91.743565,21484.0,235.0,14142.0,7107.0,515.2292895044695,1.093837274250605,India,"Tripura, India",2020-09-20 04:22:56
266,Unknown,,,0.0,0.0,0.0,0.0,,,India,"Unknown, India",2020-09-20 04:22:56
267,Uttar Pradesh,26.925425,80.560982,342788.0,4869.0,270094.0,67825.0,144.09957679776872,1.4204114496423446,India,"Uttar Pradesh, India",2020-09-20 04:22:56
268,Uttarakhand,30.156447,79.197608,38007.0,464.0,26250.0,11293.0,337.81423603426515,1.2208277422580052,India,"Uttarakhand, India",2020-09-20 04:22:56
269,West Bengal,23.814082,87.979803,218772.0,4242.0,190021.0,24509.0,219.63008816556012,1.9390049914979977,India,"West Bengal, India",2020-09-20 04:22:56
270,,-0.7893,113.9213,240687.0,9448.0,174350.0,56889.0,87.99495967479899,3.925430122939752,Indonesia,Indonesia,2020-09-20 04:22:56
271,,32.427908,53.68804599999999,419043.0,24118.0,357632.0,37293.0,498.9025686476341,5.755495259436383,Iran,Iran,2020-09-20 04:22:56
272,,33.223191,43.679291,315597.0,8491.0,249539.0,57567.0,784.6279481910907,2.6904564999033576,Iraq,Iraq,2020-09-20 04:22:56
273,,53.1424,-7.6921,32538.0,1792.0,23364.0,7382.0,658.957964241536,5.507406724445263,Ireland,Ireland,2020-09-20 04:22:56
274,,31.046051,34.851612,183602.0,1226.0,132449.0,49927.0,2121.20767494487,0.6677487173342338,Israel,Israel,2020-09-20 04:22:56
275,Abruzzo,42.35122196,13.39843823,4137.0,474.0,2984.0,679.0,315.4210951676604,11.457577955039884,Italy,"Abruzzo, Italy",2020-09-20 04:22:56
276,Basilicata,40.63947052,15.80514834,631.0,28.0,438.0,165.0,112.10423739804466,4.437400950871632,Italy,"Basilicata, Italy",2020-09-20 04:22:56
277,Calabria,38.90597598,16.59440194,1810.0,98.0,1267.0,445.0,92.95727919693128,5.414364640883979,Italy,"Calabria, Italy",2020-09-20 04:22:56
278,Campania,40.83956555,14.25084984,10089.0,456.0,5060.0,4573.0,173.8975457504466,4.519774011299434,Italy,"Campania, Italy",2020-09-20 04:22:56
279,Emilia-Romagna,44.49436681,11.3417208,34225.0,4474.0,25313.0,4438.0,767.4666782674292,13.072315558802044,Italy,"Emilia-Romagna, Italy",2020-09-20 04:22:56
280,Friuli Venezia Giulia,45.6494354,13.76813649,4345.0,350.0,3314.0,681.0,357.54842744523626,8.055235903337168,Italy,"Friuli Venezia Giulia, Italy",2020-09-20 04:22:56
281,Lazio,41.89277044,12.48366722,14179.0,890.0,7751.0,5538.0,241.17710894319896,6.276888356019465,Italy,"Lazio, Italy",2020-09-20 04:22:56
282,Liguria,44.41149315,8.9326992,12407.0,1588.0,9386.0,1433.0,800.1212402620853,12.79922624324978,Italy,"Liguria, Italy",2020-09-20 04:22:56
283,Lombardia,45.46679409,9.190347404,104547.0,16917.0,78695.0,8935.0,1039.175299540563,16.181239059944332,Italy,"Lombardia, Italy",2020-09-20 04:22:56
284,Marche,43.61675973,13.5188753,7703.0,989.0,6093.0,621.0,505.0250086705904,12.839153576528624,Italy,"Marche, Italy",2020-09-20 04:22:56
285,Molise,41.55774754,14.65916051,586.0,23.0,459.0,104.0,191.7432603552813,3.9249146757679183,Italy,"Molise, Italy",2020-09-20 04:22:56
286,P.A. Bolzano,46.49933453,11.35662422,3281.0,292.0,2584.0,405.0,616.3608970577737,8.899725693386163,Italy,"P.A. Bolzano, Italy",2020-09-20 04:22:56
287,P.A. Trento,46.06893511,11.12123097,5689.0,405.0,4750.0,534.0,1050.7593024243745,7.119001582000352,Italy,"P.A. Trento, Italy",2020-09-20 04:22:56
288,Piemonte,45.0732745,7.680687483,34241.0,4154.0,27783.0,2304.0,785.9919392269683,12.131655033439444,Italy,"Piemonte, Italy",2020-09-20 04:22:56
289,Puglia,41.12559576,16.86736689,6944.0,578.0,4278.0,2088.0,172.34819199449598,8.323732718894009,Italy,"Puglia, Italy",2020-09-20 04:22:56
290,Sardegna,39.21531192,9.110616306,3167.0,141.0,1431.0,1595.0,193.1579278002868,4.452162930217872,Italy,"Sardegna, Italy",2020-09-20 04:22:56
